NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:32:21
DATA_INCLUDED	Position
DATA_TYPES	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z

Frame	Time	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	
303	3.02000	358.142	-204.801	565.078	79.698	194.530	1224.571	478.166	-208.995	35.714	87.871	-144.514	1200.811	230.796	-176.410	111.778	219.585	229.557	106.328	-95.542	258.335	650.515	349.248	274.180	571.285	-55.624	-193.983	645.623	469.741	246.314	33.911
304	3.03000	358.394	-204.529	565.048	79.551	194.615	1224.566	478.170	-208.991	35.721	87.872	-144.501	1200.830	230.831	-176.332	111.773	219.605	229.543	106.340	-95.586	258.311	650.489	349.253	274.210	571.307	-55.377	-193.971	645.605	469.736	246.317	33.894
305	3.04000	358.628	-204.287	565.013	79.440	194.689	1224.579	478.174	-208.988	35.724	87.888	-144.512	1200.928	230.835	-176.352	111.815	219.642	229.504	106.341	-95.573	258.297	650.454	349.284	274.275	571.309	-55.150	-193.980	645.598	469.748	246.320	33.867
306	3.05000	358.864	-204.034	564.958	79.398	194.763	1224.562	478.175	-208.972	35.725	87.932	-144.499	1201.009	230.843	-176.293	111.789	219.676	229.422	106.326	-95.534	258.324	650.480	349.340	274.314	571.274	-54.909	-193.960	645.561	469.755	246.339	33.859
307	3.06000	359.117	-203.814	564.871	79.385	194.871	1224.509	478.164	-208.970	35.725	88.040	-144.509	1201.095	230.848	-176.294	111.835	219.726	229.333	106.312	-95.472	258.319	650.458	349.449	274.363	571.262	-54.669	-193.851	645.547	469.763	246.341	33.870
308	3.07000	359.291	-203.629	564.863	79.459	195.027	1224.417	478.164	-208.975	35.748	88.194	-144.471	1201.150	230.868	-176.275	111.840	219.752	229.320	106.378	-95.372	258.387	650.456	349.579	274.375	571.215	-54.446	-193.772	645.540	469.772	246.320	33.885
309	3.08000	359.450	-203.470	564.815	79.590	195.193	1224.343	478.168	-208.952	35.765	88.443	-144.450	1201.117	230.907	-176.174	111.793	219.773	229.243	106.331	-95.272	258.465	650.465	349.738	274.352	571.174	-54.280	-193.754	645.552	469.764	246.340	33.871
310	3.09000	359.610	-203.307	564.765	79.791	195.352	1224.240	478.157	-208.966	35.791	88.772	-144.358	1201.045	231.030	-175.879	111.559	219.782	229.207	106.336	-95.180	258.508	650.402	349.863	274.332	571.133	-54.153	-193.691	645.495	469.763	246.345	33.915
311	3.10000	359.729	-203.136	564.697	80.045	195.476	1224.149	478.161	-208.960	35.842	89.135	-144.334	1200.955	231.091	-176.076	111.766	219.797	229.131	106.333	-95.100	258.548	650.309	349.960	274.324	571.058	-54.050	-193.627	645.410	469.758	246.325	33.936
312	3.11000	359.795	-202.991	564.640	80.411	195.577	1224.027	478.149	-208.942	35.887	89.544	-144.279	1200.843	231.222	-175.700	111.533	219.781	229.097	106.317	-95.017	258.546	650.160	350.038	274.246	570.945	-53.991	-193.571	645.309	469.759	246.326	33.986
313	3.12000	359.830	-202.867	564.570	80.828	195.624	1223.882	478.133	-208.928	35.958	90.013	-144.213	1200.694	231.247	-175.666	111.502	219.789	229.033	106.321	-94.943	258.457	649.977	350.119	274.173	570.849	-53.945	-193.452	645.158	469.743	246.309	34.067
314	3.13000	359.826	-202.775	564.478	81.344	195.660	1223.705	478.121	-208.917	36.034	90.520	-144.135	1200.442	231.317	-175.562	111.434	219.801	228.970	106.289	-94.862	258.443	649.798	350.186	274.058	570.727	-53.972	-193.359	645.065	469.726	246.312	34.147
315	3.14000	359.798	-202.699	564.404	81.988	195.662	1223.472	478.106	-208.945	36.122	91.150	-144.057	1200.259	231.421	-175.418	111.358	219.797	228.902	106.261	-94.804	258.446	649.604	350.244	273.897	570.604	-53.995	-193.215	644.942	469.713	246.282	34.253
316	3.15000	359.733	-202.676	564.351	82.719	195.670	1223.193	478.082	-208.960	36.259	91.809	-143.970	1199.964	231.527	-175.333	111.258	219.810	228.801	106.197	-94.758	258.495	649.437	350.295	273.724	570.464	-54.049	-193.109	644.854	469.703	246.265	34.380
317	3.16000	359.639	-202.711	564.262	83.565	195.718	1222.904	478.037	-209.000	36.491	92.597	-143.890	1199.627	231.560	-175.257	111.160	219.741	228.588	106.005	-94.735	258.486	649.250	350.355	273.455	570.252	-54.110	-192.971	644.738	469.665	246.271	34.610
318	3.17000	359.533	-202.781	564.128	84.545	195.823	1222.553	477.991	-209.027	36.789	93.467	-143.862	1199.317	231.465	-175.167	111.000	219.622	228.473	105.903	-94.695	258.509	649.101	350.435	273.182	570.044	-54.162	-192.819	644.615	469.583	246.271	34.922
319	3.18000	359.423	-202.901	563.954	85.651	195.949	1222.192	477.919	-209.048	37.174	94.491	-143.768	1198.987	231.343	-175.141	110.875	219.443	228.367	105.791	-94.644	258.549	648.941	350.541	272.806	569.763	-54.211	-192.665	644.492	469.514	246.257	35.336
320	3.19000	359.309	-203.073	563.804	86.909	196.097	1221.855	477.816	-209.101	37.687	95.699	-143.655	1198.690	231.133	-175.148	110.770	219.180	228.243	105.619	-94.581	258.597	648.831	350.723	272.404	569.594	-54.233	-192.485	644.330	469.408	246.197	35.787
321	3.20000	359.212	-203.248	563.640	88.305	196.162	1221.526	477.716	-209.200	38.227	97.064	-143.529	1198.320	230.890	-175.164	110.701	218.956	228.148	105.517	-94.408	258.645	648.659	350.917	272.050	569.442	-54.250	-192.325	644.202	469.333	246.152	36.243
322	3.21000	359.067	-203.471	563.509	89.842	196.181	1221.191	477.579	-209.299	38.850	98.598	-143.419	1197.962	230.615	-175.023	110.507	218.730	228.029	105.355	-94.196	258.782	648.628	351.149	271.610	569.221	-54.245	-192.183	644.047	469.240	246.094	36.771
323	3.22000	358.901	-203.759	563.386	91.618	196.190	1220.842	477.401	-209.546	39.533	100.330	-143.286	1197.514	230.324	-175.027	110.377	218.443	227.931	105.207	-93.907	258.827	648.642	351.462	271.186	568.999	-54.209	-192.044	643.901	469.141	246.035	37.371
324	3.23000	358.761	-204.053	563.285	93.584	196.176	1220.485	477.212	-209.713	40.316	102.225	-143.198	1197.106	229.960	-175.077	110.318	218.149	227.802	105.051	-93.556	258.873	648.703	351.822	270.858	568.834	-54.122	-191.965	643.840	469.023	245.920	37.910
325	3.24000	358.624	-204.393	563.143	95.785	196.165	1220.094	477.027	-209.959	41.186	104.266	-143.053	1196.748	229.593	-174.977	110.158	217.874	227.755	105.011	-93.009	258.910	648.812	352.214	270.499	568.630	-54.004	-191.870	643.815	468.920	245.877	38.482
326	3.25000	358.553	-204.709	562.988	98.207	196.158	1219.757	476.846	-210.160	42.089	106.504	-143.015	1196.366	229.213	-175.019	110.094	217.626	227.642	104.921	-92.388	258.929	649.038	352.639	270.117	568.426	-53.859	-191.813	643.860	468.812	245.834	39.036
327	3.26000	358.510	-205.122	562.908	100.825	196.165	1219.398	476.669	-210.358	42.966	108.929	-142.928	1196.054	228.780	-175.132	110.087	217.381	227.439	104.758	-91.604	258.957	649.246	353.192	269.845	568.255	-53.659	-191.771	643.967	468.714	245.737	39.601
328	3.27000	358.501	-205.546	562.770	103.619	196.208	1219.035	476.499	-210.569	43.752	111.506	-142.762	1195.781	228.439	-175.068	109.977	217.131	227.422	104.815	-90.661	259.003	649.573	353.720	269.520	568.034	-53.375	-191.688	644.126	468.591	245.736	40.279
329	3.28000	358.520	-205.992	562.542	106.559	196.327	1218.693	476.323	-210.780	44.477	114.312	-142.650	1195.664	228.154	-175.068	109.890	216.826	227.308	104.780	-89.607	258.944	649.834	354.330	269.221	567.755	-52.963	-191.597	644.373	468.487	245.681	40.985
330	3.29000	358.598	-206.493	562.330	109.585	196.504	1218.432	476.214	-210.908	45.064	117.268	-142.472	1195.606	227.864	-175.081	109.800	216.523	227.219	104.734	-88.480	258.574	649.977	354.991	268.849	567.479	-52.403	-191.553	644.716	468.343	245.768	41.858
331	3.30000	358.788	-206.985	562.057	112.781	196.719	1218.219	476.102	-210.976	45.599	120.446	-142.261	1195.633	227.657	-175.074	109.720	216.231	227.038	104.602	-87.275	258.590	650.674	355.723	268.541	567.146	-51.708	-191.538	645.099	468.163	245.939	42.724
332	3.31000	359.007	-207.385	561.755	116.145	196.946	1218.103	475.998	-211.063	46.166	123.773	-142.045	1195.670	227.417	-174.944	109.573	215.876	227.022	104.551	-85.976	258.629	651.560	356.542	268.203	566.840	-50.846	-191.539	645.698	467.947	246.149	43.606
333	3.32000	359.332	-207.747	561.480	119.653	197.156	1218.058	475.869	-211.182	46.714	127.213	-141.805	1195.855	227.191	-174.945	109.465	215.555	226.966	104.417	-84.557	258.683	652.691	357.424	267.789	566.494	-49.820	-191.568	646.320	467.789	246.257	44.438
334	3.33000	359.853	-208.047	561.118	123.371	197.381	1218.136	475.765	-211.292	47.146	130.739	-141.651	1196.077	227.003	-174.945	109.301	215.396	226.920	104.277	-83.020	258.654	654.004	358.365	267.411	566.118	-48.682	-191.654	647.174	467.726	246.258	45.008
335	3.34000	360.489	-208.247	560.736	127.204	197.604	1218.280	475.681	-211.440	47.465	134.372	-141.487	1196.446	226.894	-174.900	109.133	215.302	226.862	104.206	-81.291	258.659	655.453	359.416	266.924	565.704	-47.390	-191.856	648.251	467.675	246.273	45.617
336	3.35000	361.300	-208.288	560.328	131.156	197.878	1218.511	475.640	-211.525	47.571	138.058	-141.364	1196.931	226.911	-174.831	108.933	215.235	226.823	104.057	-79.377	258.609	656.996	360.574	266.432	565.349	-45.885	-191.938	649.353	467.631	246.307	45.951
337	3.36000	362.274	-208.341	559.830	135.231	198.232	1218.873	475.629	-211.584	47.637	141.742	-141.212	1197.550	227.028	-174.749	108.727	215.239	226.688	103.816	-77.345	258.536	658.607	361.899	265.845	564.821	-44.323	-192.227	650.733	467.613	246.359	46.176
338	3.37000	363.323	-208.346	559.253	139.398	198.646	1219.386	475.619	-211.660	47.694	145.525	-140.998	1198.366	227.108	-174.656	108.573	215.307	226.583	103.661	-75.239	258.527	660.351	363.289	265.172	564.222	-42.571	-192.321	652.194	467.630	246.397	46.451
339	3.38000	364.470	-208.343	558.722	143.555	199.080	1220.078	475.604	-211.757	47.795	149.339	-140.687	1199.404	227.192	-174.541	108.423	215.385	226.437	103.538	-73.093	258.565	662.189	364.746	264.468	563.642	-40.764	-192.516	653.921	467.635	246.438	46.566
340	3.39000	365.684	-208.227	558.165	147.688	199.478	1220.987	475.583	-211.783	47.945	153.215	-140.366	1200.624	227.217	-174.495	108.348	215.463	226.344	103.414	-70.905	258.680	664.147	366.191	263.687	563.055	-38.871	-192.687	655.773	467.663	246.441	46.660
341	3.40000	367.003	-208.009	557.660	151.798	199.843	1222.141	475.557	-211.809	48.106	157.075	-139.997	1202.016	227.226	-174.426	108.276	215.530	226.204	103.279	-68.815	258.802	666.343	367.692	262.853	562.560	-36.924	-192.779	657.782	467.692	246.346	46.792
342	3.41000	368.296	-207.725	557.277	155.872	200.200	1223.551	475.548	-211.753	48.172	161.001	-139.656	1203.697	227.278	-174.356	108.208	215.624	226.115	103.157	-66.722	258.965	668.691	369.272	261.949	562.110	-34.976	-192.816	659.929	467.726	246.199	46.783
343	3.42000	369.604	-207.376	556.917	159.891	200.523	1225.198	475.559	-211.730	48.218	164.863	-139.310	1205.579	227.337	-174.250	108.106	215.748	225.997	103.094	-64.650	259.088	671.206	370.825	261.067	561.700	-33.026	-192.847	662.221	467.775	246.093	46.711
344	3.43000	370.938	-206.898	556.535	163.832	200.788	1227.087	475.535	-211.717	48.294	168.685	-138.998	1207.636	227.390	-174.159	108.032	215.923	225.928	103.057	-62.559	259.257	673.888	372.435	260.300	561.325	-31.132	-192.821	664.683	467.836	245.988	46.544
345	3.44000	372.215	-206.376	556.292	167.631	201.052	1229.202	475.529	-211.695	48.354	172.400	-138.708	1209.857	227.449	-174.085	107.954	216.056	225.897	103.013	-60.450	259.439	676.714	374.021	259.540	560.937	-29.337	-192.782	667.393	467.900	245.922	46.362
346	3.45000	373.462	-205.857	556.049	171.300	201.234	1231.597	475.525	-211.665	48.382	176.028	-138.450	1212.316	227.496	-174.015	107.919	216.163	225.890	103.027	-58.296	259.658	679.643	375.637	259.044	560.614	-27.585	-192.901	670.347	467.941	245.861	46.137
347	3.46000	374.695	-205.392	555.878	174.819	201.407	1234.313	475.541	-211.638	48.348	179.541	-138.221	1215.011	227.578	-173.956	107.895	216.315	225.951	103.006	-56.123	259.936	682.737	377.165	258.665	560.225	-25.894	-192.932	673.521	468.009	245.825	45.737
348	3.47000	375.938	-205.013	555.741	178.183	201.530	1237.353	475.556	-211.627	48.214	182.921	-138.063	1218.013	227.689	-173.926	107.897	216.490	225.896	102.906	-53.967	260.181	685.978	378.646	258.517	559.943	-24.127	-192.905	676.894	468.079	245.876	45.285
349	3.48000	377.150	-204.732	555.602	181.391	201.657	1240.776	475.598	-211.649	47.999	186.188	-138.057	1221.416	227.835	-173.910	107.883	216.653	225.891	102.831	-51.796	260.483	689.427	380.011	258.419	559.553	-22.312	-192.889	680.506	468.135	245.976	44.904
350	3.49000	378.341	-204.572	555.459	184.476	201.781	1244.470	475.618	-211.694	47.758	189.299	-138.044	1225.111	228.004	-173.898	107.929	216.819	225.908	102.764	-49.690	260.744	693.090	381.315	258.561	559.284	-20.399	-192.926	684.290	468.179	246.032	44.486
351	3.50000	379.486	-204.388	555.312	187.451	201.895	1248.479	475.641	-211.697	47.544	192.274	-138.108	1229.075	228.133	-173.933	107.931	216.968	226.009	102.801	-47.553	260.988	697.070	382.473	258.802	558.995	-18.381	-193.010	688.359	468.222	246.115	44.081
352	3.51000	380.607	-204.195	555.223	190.309	202.031	1252.843	475.678	-211.701	47.307	195.145	-138.191	1233.387	228.245	-173.968	107.927	217.091	226.149	102.766	-45.488	261.152	701.336	383.573	259.195	558.809	-16.297	-193.016	692.507	468.250	246.207	43.756
353	3.52000	381.714	-203.954	555.218	193.072	202.231	1257.504	475.707	-211.707	47.081	197.928	-138.211	1237.863	228.331	-174.004	107.918	217.181	226.257	102.752	-43.363	261.278	705.922	384.540	259.683	558.653	-14.192	-193.042	696.830	468.291	246.313	43.392
354	3.53000	382.744	-203.716	555.242	195.747	202.437	1262.507	475.745	-211.726	46.820	200.613	-138.261	1242.801	228.415	-174.017	107.911	217.265	226.349	102.723	-41.220	261.420	710.787	385.436	260.216	558.536	-12.045	-193.027	701.404	468.317	246.425	43.050
355	3.54000	383.748	-203.466	555.321	198.388	202.667	1267.770	475.778	-211.730	46.581	203.173	-138.336	1248.046	228.517	-174.094	107.914	217.368	226.436	102.644	-39.029	261.514	715.906	386.295	260.933	558.474	-9.900	-193.039	706.168	468.366	246.589	42.655
356	3.55000	384.706	-203.181	555.444	201.000	202.908	1273.379	475.812	-211.758	46.285	205.658	-138.468	1253.677	228.621	-174.146	107.934	217.475	226.539	102.614	-36.856	261.560	721.246	387.006	261.755	558.435	-7.660	-192.958	711.230	468.403	246.688	42.151
357	3.56000	385.622	-202.877	555.674	203.602	203.186	1279.252	475.878	-211.806	45.946	208.065	-138.667	1259.537	228.738	-174.187	107.985	217.566	226.760	102.651	-34.655	261.575	726.729	387.613	262.659	558.379	-5.458	-192.862	716.496	468.441	246.793	41.783
358	3.57000	386.474	-202.543	555.864	206.198	203.461	1285.436	475.921	-211.854	45.720	210.460	-138.976	1265.775	228.869	-174.214	108.045	217.599	226.882	102.593	-32.471	261.469	732.260	388.093	263.695	558.341	-3.203	-192.772	722.007	468.433	246.917	41.572
359	3.58000	387.248	-202.267	556.080	208.707	203.703	1291.855	475.942	-211.881	45.492	212.850	-139.267	1272.230	228.986	-174.217	108.074	217.580	227.027	102.560	-30.276	261.378	737.947	388.463	264.708	558.305	-0.910	-192.607	727.697	468.431	246.967	41.428
360	3.59000	387.928	-201.997	556.288	211.147	204.003	1298.531	475.969	-211.852	45.293	215.142	-139.517	1279.004	229.088	-174.237	108.124	217.532	227.162	102.494	-28.078	261.329	743.738	388.706	265.708	558.330	1.334	-192.374	733.448	468.407	247.026	41.259
361	3.60000	388.535	-201.722	556.520	213.441	204.265	1305.487	476.012	-211.862	45.068	217.440	-139.704	1285.928	229.183	-174.219	108.178	217.496	227.348	102.472	-25.880	261.299	749.716	388.895	266.734	558.416	3.708	-192.236	739.399	468.424	247.119	41.107
362	3.61000	389.010	-201.500	556.847	215.534	204.543	1312.654	476.031	-211.876	44.789	219.690	-139.858	1293.074	229.287	-174.235	108.257	217.451	227.556	102.540	-23.658	261.253	755.924	388.993	267.735	558.535	6.095	-192.055	745.355	468.446	247.221	40.875
363	3.62000	389.461	-201.170	557.144	217.558	204.837	1320.027	476.102	-211.854	44.344	221.671	-140.160	1300.368	229.441	-174.228	108.309	217.427	227.694	102.503	-21.368	261.135	762.338	389.013	268.678	558.718	8.520	-191.910	751.405	468.452	247.251	40.623
364	3.63000	389.758	-200.911	557.605	219.490	205.121	1327.584	476.192	-211.819	43.781	223.529	-140.433	1307.703	229.633	-174.207	108.372	217.452	227.860	102.527	-18.933	260.985	768.923	388.983	269.566	558.940	10.978	-191.779	757.573	468.457	247.273	40.256
365	3.64000	390.060	-200.639	558.066	221.340	205.399	1335.310	476.318	-211.789	42.995	225.270	-140.808	1315.345	229.909	-174.188	108.462	217.486	227.943	102.503	-16.371	260.794	775.693	388.929	270.386	559.158	13.533	-191.503	763.828	468.495	247.323	39.905
366	3.65000	390.272	-200.332	558.643	223.149	205.738	1343.192	476.453	-211.798	42.311	226.896	-141.240	1322.898	230.245	-174.184	108.605	217.523	227.994	102.481	-13.713	260.539	782.546	388.849	271.119	559.456	16.113	-191.278	770.171	468.537	247.350	39.568
367	3.66000	390.392	-200.064	559.217	224.884	206.144	1351.247	476.559	-211.817	41.746	228.407	-141.732	1330.757	230.423	-174.246	108.767	217.576	228.122	102.533	-10.948	260.342	789.528	388.729	271.695	559.715	18.703	-190.943	776.736	468.576	247.404	39.293
368	3.67000	390.401	-199.770	559.730	226.543	206.561	1359.454	476.598	-211.804	41.431	230.020	-142.203	1338.973	230.442	-174.304	108.859	217.653	228.193	102.585	-8.037	260.112	796.477	388.596	272.157	560.053	21.351	-190.495	783.411	468.644	247.445	38.963
369	3.68000	390.273	-199.472	560.229	228.147	206.974	1367.839	476.617	-211.795	41.329	231.537	-142.646	1347.331	230.360	-174.391	108.904	217.691	228.271	102.676	-5.056	259.864	803.484	388.424	272.471	560.387	24.037	-189.951	790.163	468.663	247.460	38.730
370	3.69000	390.063	-199.213	560.660	229.699	207.306	1376.354	476.624	-211.762	41.240	232.926	-143.056	1355.744	230.255	-174.439	108.959	217.696	228.302	102.704	-2.013	259.630	810.424	388.205	272.644	560.687	26.718	-189.337	796.988	468.694	247.490	38.640
371	3.70000	389.823	-198.927	561.135	231.212	207.588	1384.955	476.637	-211.738	41.147	234.216	-143.444	1364.383	230.181	-174.503	109.034	217.668	228.334	102.731	1.104	259.399	817.372	387.890	272.663	560.919	29.416	-188.767	803.843	468.694	247.491	38.585
372	3.71000	389.456	-198.607	561.647	232.718	207.861	1393.620	476.660	-211.722	41.037	235.382	-143.845	1372.916	230.133	-174.524	109.104	217.684	228.353	102.792	4.278	259.114	824.257	387.528	272.619	561.252	32.147	-188.231	810.701	468.705	247.502	38.513
373	3.72000	389.041	-198.357	562.230	234.187	208.124	1402.275	476.695	-211.704	40.868	236.387	-144.201	1381.578	230.114	-174.512	109.177	217.696	228.362	102.814	7.450	258.799	831.112	387.158	272.418	561.582	34.922	-187.753	817.557	468.712	247.519	38.463
374	3.73000	388.528	-198.065	562.850	235.664	208.394	1410.940	476.724	-211.701	40.734	237.305	-144.531	1390.101	230.127	-174.511	109.264	217.676	228.381	102.847	10.813	258.457	837.975	386.735	272.125	561.962	37.721	-187.323	824.373	468.721	247.527	38.438
375	3.74000	387.886	-197.947	563.574	237.121	208.662	1419.555	476.762	-211.682	40.546	238.180	-144.879	1398.676	230.119	-174.492	109.364	217.656	228.435	102.919	14.200	258.113	844.917	386.230	271.703	562.372	40.557	-186.941	831.293	468.720	247.538	38.371
376	3.75000	387.171	-197.827	564.264	238.521	208.922	1428.113	476.785	-211.692	40.399	238.942	-145.262	1407.188	230.082	-174.498	109.457	217.468	227.377	101.639	17.654	257.775	851.818	385.669	271.210	562.732	43.453	-186.555	838.210	468.733	247.510	38.320
377	3.76000	386.272	-197.787	564.999	239.895	209.190	1436.553	476.831	-211.681	40.246	239.641	-145.754	1415.789	230.020	-174.489	109.517	217.472	228.106	102.518	21.174	257.479	858.784	385.004	270.685	563.217	46.358	-186.204	845.177	468.736	247.542	38.296
378	3.77000	385.215	-197.748	565.738	241.140	209.414	1444.937	476.852	-211.693	40.116	240.361	-146.299	1424.391	229.929	-174.491	109.580	217.466	228.265	102.841	24.778	257.165	865.710	384.316	270.058	563.647	49.230	-185.847	852.150	468.757	247.528	38.235
379	3.78000	384.043	-197.742	566.477	242.275	209.711	1453.207	476.867	-211.694	39.979	241.048	-146.786	1432.954	229.808	-174.536	109.627	217.487	228.282	103.015	28.432	256.850	872.616	383.502	269.471	564.227	52.092	-185.484	859.152	468.775	247.518	38.112
380	3.79000	382.752	-197.709	567.280	243.325	210.079	1461.403	476.874	-211.709	39.905	241.651	-147.246	1441.459	229.627	-174.931	109.946	217.551	228.205	103.114	32.171	256.555	879.461	382.629	268.629	564.720	54.922	-185.140	866.142	468.804	247.573	37.960
